time,summary,icon,sunriseTime,sunsetTime,moonPhase,precipIntensity,precipIntensityMax,precipProbability,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,windSpeed,windBearing,cloudCover,uvIndex,uvIndexTime,visibility,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime
1530556200,Humid and mostly cloudy throughout the day.,partly-cloudy-day,1530578363,1530624782,0.66,rain,29.6,1530599400,24.09,1530653400,34.51,1530603000,24.86,1530653400,22.99,0.83,1.02,234,0.63,6,1530595800,6.84,23.09,1530574200,29.6,1530599400,23.9,1530574200,34.51,1530603000
1530642600,Humid and mostly cloudy throughout the day.,partly-cloudy-day,1530664779,1530711186,0.69,rain,28.61,1530693000,25.09,1530747000,33.97,1530685800,26.11,1530747000,24.14,0.88,1.4,256,0.7,6,1530682200,5.34,24.09,1530653400,28.61,1530693000,24.86,1530653400,33.97,1530685800
1530729000,Humid throughout the day and foggy in the morning.,fog,1530751196,1530797590,0.72,rain,29.11,1530768600,23.09,1530819000,34.72,1530768600,23.9,1530819000,24.07,0.84,1.99,254,0.4,8,1530772200,5.46,23.59,1530811800,29.11,1530768600,24.31,1530811800,34.72,1530768600
1530815400,"Humid throughout the day and foggy starting in the afternoon, continuing until evening.",fog,1530837612,1530883993,0.75,rain,25.6,1530847800,24.09,1530887400,26.45,1530851400,24.93,1530930600,22.81,0.92,0.89,11,0.75,6,1530855000,3.88,23.09,1530819000,25.6,1530847800,23.9,1530819000,26.45,1530851400
1530901800,Humid throughout the day and foggy in the afternoon.,fog,1530924029,1530970395,0.79,rain,25.1,1530927000,24.09,1530973800,26.11,1530927000,25,1530973800,23.1,0.92,2.26,329,0.91,5,1530945000,3.54,23.09,1530963000,26.6,1530916200,23.9,1530963000,29.28,1530916200
1530988200,Humid and mostly cloudy throughout the day.,partly-cloudy-day,1531010445,1531056797,0.82,rain,28.11,1531031400,25.09,1531071000,33.97,1531031400,25.96,1531071000,24.18,0.91,3.02,306,0.83,6,1531027800,4.23,24.09,1531006200,28.11,1531031400,25,1531006200,33.97,1531031400
1531074600,Humid throughout the day and breezy until afternoon.,wind,1531096862,1531143197,0.86,rain,29.11,1531125000,25.09,1531182600,34.72,1531125000,26.11,1531182600,24.82,0.88,4.56,282,0.75,6,1531114200,4.88,25.09,1531074600,29.11,1531125000,25.96,1531074600,34.72,1531125000
1531161000,Humid and mostly cloudy throughout the day.,partly-cloudy-day,1531183279,1531229597,0.89,rain,29.11,1531207800,25.09,1531269000,34.72,1531207800,26.11,1531269000,24.72,0.86,4.49,280,0.75,6,1531200600,5.36,25.09,1531182600,29.11,1531207800,26.11,1531182600,34.72,1531207800
1531247400,Humid and mostly cloudy throughout the day.,partly-cloudy-day,1531269696,1531315997,0.93,rain,28.1,1531283400,24.09,1531319400,33.36,1531283400,25,1531319400,24.03,0.89,4.19,275,0.75,6,1531287000,4.84,24.09,1531312200,28.1,1531283400,25,1531312200,33.36,1531283400
1531333800,Humid and mostly cloudy throughout the day.,partly-cloudy-day,1531356113,1531402395,0.97,rain,28.11,1531391400,23.59,1531438200,32.5,1531391400,24.45,1531438200,23.57,0.88,3.97,270,0.75,6,1531373400,4.39,24.09,1531366200,28.11,1531391400,24.86,1531366200,32.5,1531391400
1531420200,Humid and mostly cloudy throughout the day.,partly-cloudy-day,1531442530,1531488792,0.01,rain,26.6,1531470600,24.09,1531517400,29.28,1531470600,25,1531517400,23.45,0.9,2.78,274,0.75,6,1531459800,4.75,23.59,1531438200,26.6,1531470600,24.45,1531438200,29.28,1531470600
1531506600,Humid and mostly cloudy throughout the day.,partly-cloudy-day,1531528947,1531575189,0.04,rain,28.11,1531557000,25.6,1531614600,32.91,1531557000,26.59,1531614600,24.13,0.88,3.84,273,0.75,6,1531546200,5.65,24.09,1531517400,28.11,1531557000,25,1531517400,32.91,1531557000
1531593000,Humid and mostly cloudy throughout the day.,partly-cloudy-day,1531615363,1531661585,0.08,rain,29.11,1531636200,24.59,1531679400,34.72,1531636200,25.48,1531679400,24.57,0.84,4.18,282,0.72,6,1531632600,5.99,25.59,1531675800,29.11,1531636200,26.58,1531675800,34.72,1531636200
1531679400,Humid throughout the day and breezy until afternoon.,wind,1531701780,1531747980,0.12,rain,28.61,1531737000,24.59,1531787400,33.38,1531737000,25.48,1531787400,23.59,0.85,4.59,275,0.74,6,1531719000,5.65,23.09,1531722600,28.61,1531737000,23.83,1531722600,33.38,1531737000
1531765800,Humid throughout the day and mostly cloudy starting in the afternoon.,partly-cloudy-day,1531788197,1531834374,0.16,rain,29.11,1531819800,24.59,1531873800,34.72,1531819800,25.48,1531877400,23.97,0.86,3.93,264,0.74,6,1531809000,4.97,24.59,1531787400,29.11,1531819800,25.48,1531787400,34.72,1531819800
1531852200,Humid and mostly cloudy throughout the day.,partly-cloudy-day,1531874614,1531920768,0.19,rain,27.6,1531891800,24.09,1531927800,31.22,1531891800,25,1531927800,23.39,0.89,2,300,0.75,6,1531891800,5.04,24.09,1531927800,27.6,1531891800,25,1531927800,31.22,1531891800
1531938600,Humid and mostly cloudy throughout the day.,partly-cloudy-day,1531961030,1532007160,0.23,rain,28.11,1531978200,23.04,1532025000,32.91,1531978200,23.85,1532025000,23.51,0.91,1.63,279,0.75,6,1531978200,4.51,23.54,1532021400,28.11,1531978200,24.41,1532021400,32.91,1531978200
1532025000,Humid throughout the day and foggy in the morning.,fog,1532047446,1532093552,0.26,rain,26.06,1532079000,28.34,1532082600,23.05,0.93,2.49,275,0.75,6,1532064600,4.02,23.04,1532025000,26.06,1532079000,23.85,1532025000,28.34,1532082600
1532197800,Humid and partly cloudy throughout the day.,partly-cloudy-night,1532220279,1532266332,0.33,rain,25.55,1532273400,26.47,1532273400,24.1,0.81,4.83,285,0.45,8,1532244600,5.89,25.55,1532273400,29.06,1532244600,26.47,1532273400,33.67,1532244600
1532284200,Humid and mostly cloudy throughout the day.,partly-cloudy-day,1532306694,1532352722,0.36,rain,28.06,1532338200,25.04,1532381400,32.03,1532338200,26.06,1532381400,23.97,0.86,4.27,278,0.65,6,1532323800,5.84,25.55,1532295000,28.06,1532338200,26.54,1532295000,32.03,1532338200
1532370600,Humid throughout the day and breezy in the afternoon.,wind,1532393110,1532439110,0.39,rain,28.56,1532417400,24.04,1532471400,33.29,1532417400,24.96,1532471400,24.01,0.86,4.69,283,0.75,6,1532410200,5.54,25.04,1532381400,28.56,1532417400,26.06,1532381400,33.29,1532417400
1532457000,Humid and mostly cloudy throughout the day.,partly-cloudy-day,1532479526,1532525497,0.42,rain,28.04,1532500200,24.54,1532561400,32.39,1532511000,25.43,1532565000,23.6,0.88,3.58,287,0.75,6,1532496600,5.29,24.04,1532471400,28.04,1532500200,24.96,1532471400,32.39,1532511000
1532543400,Humid and partly cloudy throughout the day.,partly-cloudy-day,1532565941,1532611884,0.45,rain,28.56,1532597400,26.06,1532626200,32.87,1532597400,28.12,1532629800,24.03,0.85,3.65,286,0.53,8,1532586600,6.02,24.54,1532561400,28.56,1532597400,25.43,1532565000,32.87,1532597400
1532629800,Humid and partly cloudy throughout the day.,partly-cloudy-day,1532652356,1532698269,0.48,rain,29.06,1532673000,26.06,1532716200,33.67,1532673000,28.12,1532716200,23.99,0.83,3.16,265,0.57,8,1532673000,6.37,26.06,1532629800,29.06,1532673000,28.12,1532629800,33.67,1532673000
1532716200,Humid and mostly cloudy throughout the day.,partly-cloudy-day,1532738770,1532784654,0.51,rain,29.06,1532763000,26.06,1532802600,34.63,1532763000,28.12,1532806200,24.3,0.84,4.08,264,0.65,6,1532755800,6,26.06,1532716200,29.06,1532763000,28.12,1532716200,34.63,1532763000
1532802600,Humid and mostly cloudy throughout the day.,partly-cloudy-day,1532825185,1532871038,0.54,rain,29.06,1532845800,26.06,1532889000,34.13,1532845800,28.12,1532889000,24.13,0.83,3.51,281,0.64,8,1532849400,6.5,26.06,1532802600,29.06,1532845800,28.12,1532806200,34.13,1532845800
1532889000,Humid and mostly cloudy throughout the day.,partly-cloudy-day,1532911599,1532957421,0.57,rain,28.06,1532935800,26.06,1532975400,32.81,1532935800,28.12,1532975400,24.49,0.87,2.98,263,0.7,8,1532935800,5.87,26.06,1532889000,28.06,1532935800,28.12,1532889000,32.81,1532935800
1532975400,Humid and partly cloudy throughout the day.,partly-cloudy-day,1532998013,1533043803,0.6,rain,29.06,1533022200,25.04,1533083400,33.67,1533022200,26.06,1533083400,23.86,0.82,3.77,260,0.61,8,1533025800,6.76,26.06,1532975400,29.06,1533022200,27.91,1533051000,33.67,1533022200
1533061800,Humid and mostly cloudy throughout the day.,partly-cloudy-day,1533084426,1533130184,0.64,rain,29.06,1533115800,24.04,1533148200,33.67,1533115800,24.88,1533148200,24.19,0.85,2.97,261,0.69,6,1533101400,6.37,25.04,1533083400,29.06,1533115800,25.99,1533144600,33.67,1533115800
1533148200,Humid and mostly cloudy throughout the day.,partly-cloudy-day,1533170839,1533216565,0.67,rain,28.56,1533191400,24.04,1533241800,33.29,1533191400,24.81,1533245400,24.01,0.88,2.18,282,0.66,8,1533195000,5.87,24.04,1533148200,28.56,1533191400,24.88,1533148200,33.29,1533191400
1533234600,Humid throughout the day and foggy in the morning.,fog,1533257252,1533302944,0.7,rain,29.06,1533281400,24.04,1533321000,33.67,1533281400,24.81,1533321000,23.58,0.84,2.81,288,0.72,8,1533285000,6.13,24.04,1533241800,29.06,1533281400,24.81,1533245400,33.67,1533281400
1533321000,Humid and mostly cloudy throughout the day.,partly-cloudy-day,1533343665,1533389323,0.74,rain,28.06,1533367800,25.55,1533414600,32.03,1533367800,26.47,1533425400,23.49,0.86,2.74,278,0.68,6,1533360600,5.75,24.04,1533321000,28.06,1533367800,24.81,1533321000,32.03,1533367800
1533407400,Humid and mostly cloudy throughout the day.,partly-cloudy-day,1533430077,1533475701,0.77,rain,29.06,1533457800,26.06,1533501000,33.67,1533457800,28.12,1533501000,23.85,0.82,3.72,279,0.6,6,1533447000,7.19,25.55,1533414600,29.06,1533457800,26.47,1533425400,33.67,1533457800
1533493800,Humid and mostly cloudy throughout the day.,partly-cloudy-day,1533516488,1533562078,0.81,rain,29.06,1533544200,24.04,1533587400,32.82,1533544200,24.81,1533587400,23.28,0.8,4.38,276,0.68,7,1533544200,6.71,26.06,1533501000,29.06,1533544200,27.71,1533569400,32.82,1533544200
1533580200,Humid and mostly cloudy throughout the day.,partly-cloudy-day,1533602900,1533648454,0.84,rain,28.06,1533623400,25.55,1533659400,32.41,1533637800,26.47,1533663000,23.09,0.84,3.22,275,0.75,6,1533619800,5.84,24.04,1533587400,28.06,1533623400,24.81,1533587400,32.41,1533637800
1533666600,Humid and mostly cloudy throughout the day.,partly-cloudy-day,1533689311,1533734830,0.88,rain,27.04,1533702600,25.04,1533767400,30.95,1533702600,25.91,1533767400,23.91,0.88,4.01,271,0.75,6,1533706200,5.66,25.04,1533717000,27.04,1533702600,25.91,1533720600,30.95,1533702600
1533753000,Humid and mostly cloudy throughout the day.,partly-cloudy-day,1533775722,1533821204,0.92,rain,28.06,1533792600,24.04,1533839400,32.81,1533792600,24.96,1533839400,23.74,0.86,3,271,0.74,7,1533803400,6.42,24.54,1533835800,28.06,1533792600,25.43,1533835800,32.81,1533792600
1533839400,Humid and mostly cloudy throughout the day.,partly-cloudy-day,1533862132,1533907578,0.96,rain,25.55,1533864600,23.04,1533915000,26.54,1533864600,23.85,1533915000,23.27,0.93,2.32,333,0.7,6,1533879000,4.78,23.04,1533915000,25.55,1533861000,23.85,1533915000,26.54,1533861000
1533925800,Humid and mostly cloudy throughout the day.,partly-cloudy-day,1533948542,1533993951,0,rain,28.06,1533979800,23.04,1534023000,32.41,1533979800,23.85,1534023000,23.33,0.9,3.48,284,0.75,6,1533965400,4.99,23.04,1533925800,28.06,1533979800,23.85,1533925800,32.41,1533979800
1534012200,Humid and mostly cloudy throughout the day.,partly-cloudy-day,1534034951,1534080323,0.03,rain,26.55,1534055400,23.54,1534091400,29.37,1534055400,24.26,1534095000,23.14,0.92,3.71,298,0.75,6,1534051800,4.57,23.04,1534023000,26.55,1534055400,23.85,1534023000,29.37,1534055400
1534098600,Humid throughout the day and foggy overnight.,fog,1534121360,1534166695,0.07,rain,27.04,1534149000,23.04,1534170600,30.95,1534149000,23.85,1534170600,22.72,0.9,2.36,256,0.75,6,1534138200,4.15,23.04,1534159800,27.04,1534149000,23.85,1534159800,30.95,1534149000
1534185000,Humid throughout the day and breezy overnight.,wind,1534207769,1534253066,0.11,rain,26.06,1534217400,24.04,1534257000,28.12,1534217400,24.96,1534257000,23.62,0.93,4.28,293,0.75,6,1534224600,3.57,24.04,1534185000,26.06,1534217400,24.96,1534185000,28.12,1534217400
1534271400,Humid and mostly cloudy throughout the day.,partly-cloudy-day,1534294177,1534339436,0.14,rain,28.06,1534318200,24.04,1534357800,32.03,1534318200,24.96,1534357800,23.78,0.88,5.4,296,0.75,6,1534311000,4.33,24.04,1534271400,28.06,1534318200,24.96,1534271400,32.03,1534318200
1534357800,Humid throughout the day and breezy overnight.,wind,1534380585,1534425805,0.18,rain,26.06,1534411800,24.04,1534429800,28.01,1534419000,24.81,1534433400,23.01,0.9,5.53,286,0.75,6,1534397400,4.51,24.04,1534357800,26.06,1534411800,24.81,1534433400,28.01,1534419000
1534444200,Humid and mostly cloudy throughout the day.,partly-cloudy-day,1534466993,1534512174,0.21,rain,27.55,1534501800,24.04,1534534200,31.13,1534501800,24.96,1534534200,23.09,0.88,4.74,291,0.75,6,1534483800,5.07,24.04,1534444200,27.55,1534501800,24.81,1534444200,31.13,1534501800
1534530600,Humid and mostly cloudy throughout the day.,partly-cloudy-day,1534553400,1534598541,0.25,rain,28.56,1534577400,24.04,1534609800,33.29,1534577400,24.96,1534609800,23.59,0.88,3.69,291,0.75,6,1534570200,5.04,24.04,1534534200,28.56,1534577400,24.96,1534534200,33.29,1534577400
1534617000,Humid and mostly cloudy throughout the day.,partly-cloudy-day,1534639807,1534684909,0.28,rain,28.06,1534671000,24.04,1534714200,32.03,1534671000,24.96,1534714200,23.8,0.89,4.04,295,0.75,6,1534656600,5.42,24.04,1534620600,28.06,1534671000,24.96,1534620600,32.03,1534671000
1534703400,Humid and mostly cloudy throughout the day.,partly-cloudy-day,1534726213,1534771275,0.31,rain,27.55,1534750200,24.04,1534800600,31.13,1534750200,24.81,1534800600,23.8,0.89,3.05,274,0.67,9,1534750200,5.95,24.04,1534714200,27.55,1534750200,24.96,1534714200,31.13,1534750200
